action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,3016294,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccc2c(c1)c1cc(Br)ccc1c1nc(-c3c(F)cccc3Cl)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '17.95', 'le': '0.40', 'lle': '0.19', 'sei': '29.28'}",CHEMBL585110,,CHEMBL585110,8.40,0,http://www.openphacts.org/units/Nanomolar,862790,=,1,1,=,,IC50,nM,,4.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.004
,,3016295,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1)c1cc(Br)ccc1c1nc(-c3c(F)cccc3Cl)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '18.04', 'le': '0.40', 'lle': '1.12', 'sei': '21.69'}",CHEMBL566446,,CHEMBL566446,8.22,0,http://www.openphacts.org/units/Nanomolar,862700,=,1,1,=,,IC50,nM,,6.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.006
,,3016296,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)c1ccc2c(c1)c1cc(Br)ccc1c1nc(-c3c(F)cccc3Cl)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '17.31', 'le': '0.38', 'lle': '0.81', 'sei': '17.70'}",CHEMBL568576,,CHEMBL568576,8.10,0,http://www.openphacts.org/units/Nanomolar,862729,=,1,1,=,,IC50,nM,,8.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.008
,,3016297,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,OC(c1ccc2c(c1)c1cc(Br)ccc1c1nc(-c3c(F)cccc3Cl)[nH]c21)(C(F)(F)F)C(F)(F)F,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '15.21', 'le': '0.34', 'lle': '0.60', 'sei': '18.40'}",CHEMBL585763,,CHEMBL585763,9.00,0,http://www.openphacts.org/units/Nanomolar,862735,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,3016298,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(O)c1ccc2c(c1)c1cc(Br)ccc1c1nc(-c3c(F)cccc3Cl)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '16.86', 'le': '0.37', 'lle': '0.83', 'sei': '16.67'}",CHEMBL566262,,CHEMBL566262,8.15,0,http://www.openphacts.org/units/Nanomolar,862740,=,1,1,=,,IC50,nM,,7.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.007
,,3016299,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2c(c1)c1cc(C)ccc1c1[nH]c(-c3c(F)cccc3Cl)nc21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '21.76', 'le': '0.41', 'lle': '1.20', 'sei': '28.43'}",CHEMBL585486,,CHEMBL585486,8.15,0,http://www.openphacts.org/units/Nanomolar,862741,=,1,1,=,,IC50,nM,,7.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.007
,,3016300,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)c1ccc2c(c1)c1cc(C(C)=O)ccc1c1[nH]c(-c3c(F)cccc3Cl)nc21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '16.05', 'le': '0.30', 'lle': '0.18', 'sei': '11.01'}",CHEMBL565831,,CHEMBL565831,6.91,0,http://www.openphacts.org/units/Nanomolar,862775,=,1,1,=,,IC50,nM,,122.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.122
,,3016301,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(O)c1ccc2c(c1)c1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1c1[nH]c(-c3c(F)cccc3Cl)nc21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '12.87', 'le': '0.26', 'lle': '-0.52', 'sei': '10.63'}",CHEMBL568366,,CHEMBL568366,7.35,0,http://www.openphacts.org/units/Nanomolar,862805,=,1,1,=,,IC50,nM,,45.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.045
,,3016302,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '23.76', 'le': '0.44', 'lle': '3.07', 'sei': '11.80'}",CHEMBL412099,,CHEMBL412099,9.00,0,http://www.openphacts.org/units/Nanomolar,862806,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,3016303,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(O)c1ccc2c(c1)c1cc(Cl)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '19.22', 'le': '0.36', 'lle': '2.24', 'sei': '8.70'}",CHEMBL584930,,CHEMBL584930,8.40,0,http://www.openphacts.org/units/Nanomolar,862818,=,1,1,=,,IC50,nM,,4.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.004
,,3016304,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)c1ccc2c(c1)c1cc(Cl)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '17.61', 'le': '0.34', 'lle': '2.71', 'sei': '7.29'}",CHEMBL568546,,CHEMBL568546,8.05,0,http://www.openphacts.org/units/Nanomolar,862819,=,1,1,=,,IC50,nM,,9.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.009
,,3016305,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N#CCCCOc1ccc2c(c1)c1cc(Cl)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '19.48', 'le': '0.36', 'lle': '2.38', 'sei': '8.24'}",CHEMBL585116,,CHEMBL585116,9.00,0,http://www.openphacts.org/units/Nanomolar,862679,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,3016306,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3cc(OCCn4cccc4)ccc3c2[nH]1,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '18.44', 'le': '0.34', 'lle': '2.19', 'sei': '9.95'}",CHEMBL585690,,CHEMBL585690,9.00,0,http://www.openphacts.org/units/Nanomolar,862717,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,3016307,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)c1ccc(-c2ccc3c(c2)c2cc(Cl)ccc2c2nc(-c4c(C#N)cccc4C#N)[nH]c32)cc1,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '16.32', 'le': '0.31', 'lle': '1.70', 'sei': '7.88'}",CHEMBL585295,,CHEMBL585295,8.70,0,http://www.openphacts.org/units/Nanomolar,862718,=,1,1,=,,IC50,nM,,2.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.002
,,3016308,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COCC#Cc1ccc2c(c1)c1cc(Cl)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '19.47', 'le': '0.36', 'lle': '2.77', 'sei': '10.18'}",CHEMBL585857,,CHEMBL585857,8.70,0,http://www.openphacts.org/units/Nanomolar,862776,=,1,1,=,,IC50,nM,,2.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.002
,,3016309,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3cc(C#Cc4cccnc4)ccc3c2[nH]1,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '18.75', 'le': '0.34', 'lle': '2.27', 'sei': '10.10'}",CHEMBL568565,,CHEMBL568565,9.00,0,http://www.openphacts.org/units/Nanomolar,862777,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,3016310,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3cc(C#Cc4ccncc4)ccc3c2[nH]1,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '18.75', 'le': '0.34', 'lle': '2.27', 'sei': '10.10'}",CHEMBL567714,,CHEMBL567714,9.00,0,http://www.openphacts.org/units/Nanomolar,862783,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,3016311,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(O)C#Cc1ccc2c(c1)c1cc(Cl)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '19.53', 'le': '0.36', 'lle': '2.94', 'sei': '9.33'}",CHEMBL483900,,CHEMBL483900,9.00,0,http://www.openphacts.org/units/Nanomolar,862820,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,3016312,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3cc(C#CC4(O)CCCC4)ccc3c2[nH]1,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '18.48', 'le': '0.34', 'lle': '2.41', 'sei': '9.33'}",CHEMBL585134,,CHEMBL585134,9.00,0,http://www.openphacts.org/units/Nanomolar,862689,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,3016313,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCc1ccc2c(c1)c1cc(C#CC(C)(C)O)ccc1c1[nH]c(-c3c(C#N)cccc3C#N)nc21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '19.80', 'le': '0.35', 'lle': '3.04', 'sei': '9.33'}",CHEMBL585104,,CHEMBL585104,9.00,0,http://www.openphacts.org/units/Nanomolar,862701,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,3016314,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(O)C#Cc1ccc2c(c1)c1cc(C#CC3CC3)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '18.35', 'le': '0.32', 'lle': '2.84', 'sei': '9.33'}",CHEMBL566668,,CHEMBL566668,9.00,0,http://www.openphacts.org/units/Nanomolar,862719,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,3016315,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(O)CCc1ccc2c(c1)c1cc(Cl)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '19.36', 'le': '0.36', 'lle': '2.36', 'sei': '9.33'}",CHEMBL482674,,CHEMBL482674,9.00,0,http://www.openphacts.org/units/Nanomolar,862742,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,3016316,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(O)Cc1ccc2c(c1)c1cc(Cl)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '19.29', 'le': '0.36', 'lle': '2.45', 'sei': '9.02'}",CHEMBL584927,,CHEMBL584927,8.70,0,http://www.openphacts.org/units/Nanomolar,862743,=,1,1,=,,IC50,nM,,2.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.002
,,3016317,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(O)Cc1ccc2c(c1)c1cc(OCC3CC3)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '17.52', 'le': '0.31', 'lle': '2.14', 'sei': '8.06'}",CHEMBL585310,,CHEMBL585310,8.52,0,http://www.openphacts.org/units/Nanomolar,862748,=,1,1,=,,IC50,nM,,3.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.003
,,3016318,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(O)Cc1ccc2c(c1)c1cc(OCCCC(F)(F)F)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '16.59', 'le': '0.31', 'lle': '1.69', 'sei': '8.51'}",CHEMBL567493,,CHEMBL567493,9.00,0,http://www.openphacts.org/units/Nanomolar,862749,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,3016319,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CCOc1ccc2c(c1)c1cc(CC(C)(C)O)ccc1c1[nH]c(-c3c(C#N)cccc3C#N)nc21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '18.70', 'le': '0.34', 'lle': '2.38', 'sei': '8.89'}",CHEMBL567696,,CHEMBL567696,9.40,0,http://www.openphacts.org/units/Nanomolar,862821,=,1,1,=,,IC50,nM,,0.4,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.0004
,,3016320,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)COc1ccc2c(c1)c1cc(CC(C)(C)O)ccc1c1[nH]c(-c3c(C#N)cccc3C#N)nc21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '17.44', 'le': '0.31', 'lle': '1.89', 'sei': '8.06'}",CHEMBL565617,,CHEMBL565617,8.52,0,http://www.openphacts.org/units/Nanomolar,862830,=,1,1,=,,IC50,nM,,3.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.003
,,3016321,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(O)Cc1ccc2c(c1)c1cc(OCCC3CC3)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '18.07', 'le': '0.33', 'lle': '2.28', 'sei': '8.56'}",CHEMBL521285,,CHEMBL521285,9.05,0,http://www.openphacts.org/units/Nanomolar,862844,=,1,1,=,,IC50,nM,,0.9,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.0009
,,3016322,[],CHEMBL1050553,Displacement of [3H]PGH2 from human recombinant PGES1 expressed in CHOK1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(O)Cc1ccc2c(c1)c1cc(OCCC3CC3)ccc1c1nc(-c3c(C#N)cc(F)cc3C#N)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '17.35', 'le': '0.32', 'lle': '2.09', 'sei': '8.51'}",CHEMBL565406,,CHEMBL565406,9.00,0,http://www.openphacts.org/units/Nanomolar,862690,=,1,1,=,,IC50,nM,,1.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.001
,,3016323,[],CHEMBL1050554,Inhibition of mPGES1 in IL-1-beta-stimulated human A549 cells assessed as blockade of PGH2 to PGE2 conversion in presence of 50% fetal bovine serum,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cccc(Cl)c1-c1nc2c3ccccc3c3ccccc3c2[nH]1,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '16.10', 'le': '0.31', 'lle': '-0.74', 'sei': '19.47'}",CHEMBL270347,,CHEMBL270347,5.58,0,http://www.openphacts.org/units/Nanomolar,862816,=,1,1,=,,IC50,nM,,2600.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,2.6
,,3016324,[],CHEMBL1050554,Inhibition of mPGES1 in IL-1-beta-stimulated human A549 cells assessed as blockade of PGH2 to PGE2 conversion in presence of 50% fetal bovine serum,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cccc(Cl)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '16.13', 'le': '0.32', 'lle': '-0.83', 'sei': '21.44'}",CHEMBL568545,,CHEMBL568545,6.15,0,http://www.openphacts.org/units/Nanomolar,862817,=,1,1,=,,IC50,nM,,710.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.71
,,3016325,[],CHEMBL1050554,Inhibition of mPGES1 in IL-1-beta-stimulated human A549 cells assessed as blockade of PGH2 to PGE2 conversion in presence of 50% fetal bovine serum,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cccc(Cl)c1-c1nc2c3cc(Cl)ccc3c3ccccc3c2[nH]1,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '14.08', 'le': '0.28', 'lle': '-1.61', 'sei': '18.71'}",CHEMBL567282,,CHEMBL567282,5.37,0,http://www.openphacts.org/units/Nanomolar,862678,=,1,1,=,,IC50,nM,,4300.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,4.3
,,3016326,[],CHEMBL1050554,Inhibition of mPGES1 in IL-1-beta-stimulated human A549 cells assessed as blockade of PGH2 to PGE2 conversion in presence of 50% fetal bovine serum,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cccc(Cl)c1-c1nc2c3ccc(Br)cc3c3ccccc3c2[nH]1,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '14.00', 'le': '0.31', 'lle': '-1.13', 'sei': '20.78'}",CHEMBL584932,,CHEMBL584932,5.96,0,http://www.openphacts.org/units/Nanomolar,862687,=,1,1,=,,IC50,nM,,1100.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,1.1
,,3016327,[],CHEMBL1050554,Inhibition of mPGES1 in IL-1-beta-stimulated human A549 cells assessed as blockade of PGH2 to PGE2 conversion in presence of 50% fetal bovine serum,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cccc(Cl)c1-c1nc2c([nH]1)c1ccccc1c1cccc(Br)c12,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '12.45', 'le': '0.28', 'lle': '-1.79', 'sei': '18.48'}",CHEMBL568551,,CHEMBL568551,5.30,0,http://www.openphacts.org/units/Nanomolar,862688,=,1,1,=,,IC50,nM,,5000.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,5.0
,,3016328,[],CHEMBL1050554,Inhibition of mPGES1 in IL-1-beta-stimulated human A549 cells assessed as blockade of PGH2 to PGE2 conversion in presence of 50% fetal bovine serum,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cccc(Cl)c1-c1nc2c3cc(Br)ccc3c3ccccc3c2[nH]1,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '12.05', 'le': '0.27', 'lle': '-1.96', 'sei': '17.89'}",CHEMBL566445,,CHEMBL566445,5.13,0,http://www.openphacts.org/units/Nanomolar,862699,=,1,1,=,,IC50,nM,,7400.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,7.4
,,3016329,[],CHEMBL1050554,Inhibition of mPGES1 in IL-1-beta-stimulated human A549 cells assessed as blockade of PGH2 to PGE2 conversion in presence of 50% fetal bovine serum,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cccc(Cl)c1-c1nc2c3cccc(Br)c3c3ccccc3c2[nH]1,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '12.97', 'le': '0.29', 'lle': '-1.57', 'sei': '19.26'}",CHEMBL566261,,CHEMBL566261,5.52,0,http://www.openphacts.org/units/Nanomolar,862739,=,1,1,=,,IC50,nM,,3000.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,3.0
,,3016330,[],CHEMBL1050554,Inhibition of mPGES1 in IL-1-beta-stimulated human A549 cells assessed as blockade of PGH2 to PGE2 conversion in presence of 50% fetal bovine serum,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1cccc(Cl)c1-c1nc2c3ccc(Br)cc3c3cc(Br)ccc3c2[nH]1,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '11.89', 'le': '0.30', 'lle': '-1.85', 'sei': '20.92'}",CHEMBL568125,,CHEMBL568125,6.00,0,http://www.openphacts.org/units/Nanomolar,862762,=,1,1,=,,IC50,nM,,1000.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,1.0
,,3016331,[],CHEMBL1050554,Inhibition of mPGES1 in IL-1-beta-stimulated human A549 cells assessed as blockade of PGH2 to PGE2 conversion in presence of 50% fetal bovine serum,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)c1ccc2c(c1)c1cc(Br)ccc1c1nc(-c3c(F)cccc3Cl)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '12.18', 'le': '0.27', 'lle': '-2.51', 'sei': '19.87'}",CHEMBL585110,,CHEMBL585110,5.70,0,http://www.openphacts.org/units/Nanomolar,862790,=,1,1,=,,IC50,nM,,2000.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,2.0
,,3016332,[],CHEMBL1050554,Inhibition of mPGES1 in IL-1-beta-stimulated human A549 cells assessed as blockade of PGH2 to PGE2 conversion in presence of 50% fetal bovine serum,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1)c1cc(Br)ccc1c1nc(-c3c(F)cccc3Cl)[nH]c21,,,CHEMBL1156058,Bioorg Med Chem Lett,2009,"{'bei': '13.47', 'le': '0.30', 'lle': '-0.96', 'sei': '16.19'}",CHEMBL566446,,CHEMBL566446,6.14,0,http://www.openphacts.org/units/Nanomolar,862700,=,1,1,=,,IC50,nM,,730.0,CHEMBL5658,Homo sapiens,Prostaglandin E synthase,9606,,,IC50,uM,UO_0000065,,0.73
